song_id,title,artist,lyrics,genre,year,source,scraped_at
1565,breathe no more,evanescence,"\' \r\n\r\n\r\nBm \r\nI\\\'\\\'ve been looking in the mirror for so long\r\nBm \r\nThat I\\\'\\\'ve come to believe my soul\\\'\\\'s on the other side\r\nBm \r\nAll the little pieces falling shattered\r\nBm \r\nShards of me too sharp to put back together\r\nF# \r\ntoo small to matter, but big enough to cut me\r\n # \r\ninto so many little pieces\r\n \r\nIf I try to touch her\r\n \r\nand I bleed, I bleed,\r\n \r\nAnd I breathe I breathe no more.\r\n\r\nBm \r\n\r\nBm \r\nTake a breath and I try to draw from my spirits well\r\nBm \r\nYet again you refuse to drink like a stubborn child\r\nBm \r\nLie to me convince me that I\\\'\\\'ve been sick for ever\r\nBm \r\nAnd all of this will make sense when I get better\r\nF# \r\nBut I know the difference between myself and my reflection\r\n # \r\nI just can\\\'\\\'t help but to wonder which of us do you love\r\n\r\n \r\nSo I bleed, I bleed, \r\n \r\nAnd I breathe, I breathe no... \r\n \r\nBleed, I bleed, \r\n \r\nAnd I breathe, I breathe, \r\n \r\nI breathe, I breathe no more\r\n\r\nBm \r\n\'",arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.393945
1566,bring me to life v1,evanescence,"\'how can you see into my eyes like open doors\r\n\r\nleading you down into my core\r\n\r\nwhere I\\\'\\\'ve become so numb\r\n\r\nwithout a soul my spirit sleeping somewhere cold \r\nEm\r\nuntil you find it there and lead it back home\r\n\r\n\r\n\r\nEm\r\nWake me up inside\r\n\r\n\r\nG\r\nWake me up inside\r\n\r\n\r\nD\r\ncall my name and save me from the dark\r\n\r\n\r\nEm\r\nbid my blood to run\r\n\r\n\r\nG\r\nbefore I come undone \r\n\r\n\r\nD\r\nsave me from the nothing I\\\'\\\'ve become\r\n \r\nEm \r\nnow that I know what I\\\'\\\'m without\r\nyou can\\\'\\\'t just leave me\r\nbreathe into me and make me real\r\nbring me to life\r\n\r\n\r\nEm\r\nWake me up inside\r\n\r\n\r\nG\r\nWake me up inside\r\n\r\n\r\nD\r\ncall my name and save me from the dark\r\n\r\n\r\nEm\r\nbid my blood to run\r\n\r\n\r\nG\r\nbefore I come undone \r\n\r\n\r\nD\r\nsave me from the nothing I\\\'\\\'ve become\r\n \r\n\r\n\r\nC \r\nI\\\'\\\'ve been living a lie, there\\\'\\\'s nothing inside \r\n\r\nC \r\n\r\nfrozen inside without your touch without your love darling only you are the \r\nlife among the dead\r\nAm \r\n\r\nEm\r\nall this time I can\\\'\\\'t believe I couldn\\\'\\\'t see\r\nkept in the dark but you were there in front of me\r\nI\\\'\\\'ve been sleeping a thousand years it seems\r\ngot to open my eyes to everything\r\nwithout a thought without a voice without a soul\r\ndon\\\'\\\'t let me die here\r\nthere must be something more\r\nbring me to life\r\n\r\n\r\nWake me up inside\r\n\r\nWake me up inside\r\n\r\ncall my name and save me from the dark\r\n\r\nbid my blood to run\r\n\r\nbefore I come undone\r\n\r\nsave me from the nothing I\\\'\\\'ve become\r\n\r\n\r\nI\\\'\\\'ve been living a lie, there\\\'\\\'s nothing inside \r\n\r\n\'",arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.394365
1628,Sonuna Kadar,Ferda Anıl Yarkın,"\'Sonuna Kadar Ferda Anıl Yarkın\r\n\r\nAm \r\nSonuna kadar geldim askin kavusamadim ben sana\r\n \r\nYetisemedim ben sana anlatamadim derdimi\r\n \r\nAgla gönlüm, agla \r\n \r\nBekledim inan seni hergün dayanamadim sevgisiz\r\n \r\nYasayamadim ben sensiz\r\n \r\nAnlatamadim derdimi agla gönlüm, agla\r\n\r\n \r\nYazik ettin, yazik kendinden çok bana\r\n \r\nGücüm kalmadi artik her yoklugunda\r\n\r\n )\r\nAylar geçse de, yillar geçse de )\r\n \r\nBir ömür böyle sürse de ben seni unutamam )\r\n\r\nTEKRAR\r\n\'",arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.394615
1629,Üzülme,Ferda Anıl Yarkın,\'# #\r\nAğlama ne olur sen\r\nCm# \r\nAcıyı gel bende gör\r\nB \r\nElveda derken sana \r\nA #\r\nİsyanım var olanlara\r\n\r\n\r\nCm# #\r\nSeninle olduğum gün\r\nCm# \r\nKopamam bir kez daha\r\nB \r\nBilirsin çok çılgınım\r\nA #\r\nBir sana kıyamadım\r\n\r\n\r\nCm# # # #\r\nÜzülme üzülme \r\nCm# \r\nUnutmam ayrılık var yine\r\n \r\nÜzülmle üzülme \r\nCm# #\r\nAşığım seviyorum bende...\r\n\r\nCm# # # #\r\nÜzülme üzülme \r\nCm# \r\nSeni ağlarken görmek zordur gönlüme\r\nB \r\nÜzülme üzülme \r\nCm# # \r\nAşığım seviyorum bende...\r\n\r\n\r\n\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.394705
1630,YAKTI BENİ,FERDİ TAYFUR,\' \r\nGözlerinin karası oldu yürek yarası\r\nF \r\nBu gönül macerası yaktı beni\r\n\r\nE \r\nNe oldu Allah ım ne oldu arayıp beni buldu\r\nE \r\nOda senin kulundu yaktı beni\r\n\r\nAm \r\nSarılıp öptü beni etmişti aşk yemini\r\nF \r\nGörmedim böylesini yaktı beni\r\n\r\nAm \r\nYaktı beni yaktı beni yaktı beni yaktı beni \r\n\r\n\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.394765
1631,Bari Sen,FERDİ TAYFUR,\' \r\nBir zamanlar sıcak eller dolaşırdı saçlarımda\r\nC \r\nÖpücükler eksilmezdi yanaklarımda\r\nE \r\nAnnem vardı yanımda babamda\r\nC- \r\nŞimdi onlar uzaklarda dönüşü olmayan yolda\r\nC- \r\nGittiler beni terkettiler\r\nG\r\nAğlasamda faydası yok\r\nF \r\nFeryad etsem duymazlar\r\nC- \r\nDuymazlar dönemezler...\r\n\r\nC \r\nBari sen olma onlardan yana\r\nG \r\nBari sen boynumu bükük koyma\r\nE \r\nBari sen canım kal yanımda \r\n\r\n\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.394835
1632,Canına Okuyacağım,FERDİ TAYFUR,\'\r\nbirgün bu kaderimin\r\nbu talihimin\r\n \r\ncanına okuyacağım\r\nEm\r\ncanına okuyacağım\r\n\r\nEm\r\nkırıp aşk zincirini\r\nsöküp kalbimden\r\n \r\nözgürlüğe koşacağım\r\nEm\r\nsensizliğe koşacağım\r\n\r\nAm \r\naydınlık dünyamı karanlık edenin\r\n \r\nbir tek kelime etmeden gidenin\r\n \r\nböyle bir aşkın böyle bir sevginin\r\nG7 \r\ncanına okuyacağım\r\nEm\r\ncanına okuyacağım\r\n\r\nEm\r\nben kendi kendimle barışacağım\r\nG \r\nmaziyi anmayacağım geçmişi unutacağım\r\nbelki de kalbim kırık belki de boynum bükük\r\nG \r\nböyle de yaşayacağım\r\nEm\r\nbuna da alışacağım\r\n\r\nşu masum kalbimin ahını alanın\r\nyüzüme gülüp de arkamdan vuranın\r\nböyle bir hayatın böyle bir dünyanın\r\ncanına okuyacağım canına okuyacağım\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.394919
1633,Acılar,FERDİ TAYFUR,\'\r\nArtık dayanacak gücüm kalmadı\r\nAm \r\nNe olur tükenip bitin acılar\r\nEm \r\nSöndürün içimde yanan ateşi\r\nF \r\nDertlerime bir son verin acılar\r\nAm \r\nDertlerime bir son verin acılar\r\n-------------------------------------\r\nEm\r\nYıkmayın dünyamı hayallerimi \r\nAm \r\nKırmayın kalbimi ümitlerimi\r\nAm \r\nYok edin kahrımı kederlerimi\r\nF \r\nHaksızlığa bir son verin acılar\r\nAm \r\nHaksızlığa bir son verin acılar\r\n-------------------------------------\r\nEm\r\nYeter artık bitsin bu yalnızlığım\r\nAm \r\nTerkedin dünyamı gidin acılar\r\nEm \r\nBu kadar insafsız zalim olmayın\r\nF \r\nZulmetmeye bir son verin acılar\r\nAm \r\nZulmetmeye bir son verin acılar...\r\n-------------------------------------\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.395010
1634,Haram oldu (Orjinal Ton),FERDİ TAYFUR,\' - - - - - - - - \r\n\r\nE\r\nAsk sözlerin yalan oldu seni sevmek haram oldu\r\nAm \r\nEğlenip gülen sensin sensin olanlarsa bana oldu\r\nF \r\nolanlarsa bana oldu olanlarsa bana oldu\r\n\r\nE )\r\nSevip mutlu olmak varken gencligimiz soldu erken )\r\n )\r\nAm )\r\nÖlürüm ayrilmam derken kavusmamiz hayal oldu ) ) \r\n )\r\nE )\r\nHaram oldu haram oldu seven gönüller kahroldu )\r\nAm )\r\nŞu koskocaman dünyada bize gülmek haram oldu ) )\r\n\r\nE - - - - - - - - \r\n\r\nE\r\nGönlümden dinmeyen firtina koptu birazcik mutluluk bana cok muydu\r\nAm \r\nFelek tutundugum dali kuruttu kuruttu Olanlarsa bana oldu\r\nF \r\nOlanlarsa bana oldu Olanlarsa bana oldu\r\n\r\nA Tekrar\r\n\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.395116
1635,Huzurum Kalmadı (Orjinal Ton),FERDİ TAYFUR,\' - - - - - x\r\n\r\nAm \r\nBilsen uzaklarda kimler ağlıyor\r\n \r\nGelemem sevdiğim felek koymuyor\r\nAm \r\nGurbet eller bana bir mesken oldu\r\n \r\nGelemem bir sevdiğim kader bağlıyor\r\n\r\nAm \r\nHuzurum kalmadı fani dünyada\r\n \r\nYapıştı canıma bir kara sevda\r\n\r\nAm \r\nBu hasretlik bizi çürütecek mi\r\n \r\nBir gün ağlatmayıp güldürecek mi\r\nAm \r\nYoksa kavuşmadan bizi yaradan\r\n \r\nŞu gurbet ellerde öldürecek mi\r\n\r\nAm )\r\nHuzurum kalmadı yalan dünyada X\r\n )\r\nYapıştı canıma bir kara sevda )\r\n\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.395198
1636,Gümbür Gümbür Zonguldak,Ferhat Akman,\' \r\nİşçi milli takımı Sevdasıdır Bayrağı x2\r\nAm \r\nMadencinin torunu Tarihiyle gururlu x2\r\n\r\nEm \r\nVur Vur KAZMA Vur Vur TOKMAK \r\nF x2 \r\nGümbür Gümbür Zonguldak!\r\nAm \r\nHaydi Durma ayaklan\r\nF x2\r\nKaraelmasım şahlan!\r\n\r\nEm \r\nKırmızı ve Lacivert Emeğin Renkleridir x2\r\nAm \r\nGazi Paşa Caddesi Kutlamanın Yeridir x2\r\n\r\nTEKRAR NAKARAT\r\n\r\nEm \r\nYediden Yetmişe Geldik İşte Burdayız x2\r\nAm \r\nGençliğimin Kavgası Armaya Sevdalıyız x2\r\n\r\nTEKRAR NAKARAT\r\n\r\n\',slow,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.395275
1637,CENNET v6,Ferhat gocer,\'CENNET-FERHAT GÖÇER\r\n\r\nBm \r\nBana ne gelecekse dünyanın sonu\r\nC \r\nBitecekse bitsin artık hayat yolu\r\nBm \r\nKorkum yok içim rahat huzurla dolu\r\nC \r\nAşkı yaşadım senle bir ömür boyu\r\n\r\nC \r\nYüzümdeki çizgilerin bile adı sen )\r\nC \r\nAldıgım her nefesin sebebi sen )\r\n\r\nBm \r\nDünyaya bir daha gelsem sevgilim )\r\nC )\r\nArar bulurum yine seni severim )\r\nBm \r\nCenneti degişmem saçının teline )\r\nC )\r\nÖmrümün yettigi kadar seni severim )\r\n\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.395346
1638,yastayım v5,ferhat göcer,\'Yastayım - Ferhat Göçer \r\n\r\nFerhat göçer - yastayım\r\nSöz: ercan saatçi - müzik: los bilbilikos\r\n\r\nEm \r\nYoksun yine varlığım sürünüyor\r\nEm \r\nSensiz-liğim bilinmiyor\r\nEm \r\nSen gittin gideli ellerim hep titriyor\r\nEm \r\nKalbim bu acıyı saklıyor\r\n\r\n \r\n \r\n\r\nEm \r\nBugün doğum günün yanında değilim\r\nEm \r\nBu yüzden hiç iyi değilim\r\nEm \r\nYaşlandım artık bıraktığın gibi değilim\r\nEm \r\nÜstelik bir kızım var evliyim\r\n\r\nTekrar \r\n\r\nAm \r\nSen varmışsın gibi her gece ışığı kapatmadım\r\n \r\nYastayım hiç kimse bilmiyor\r\n\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.395455
1639,Yastayım v4,FERHAT GÖÇER,\' \r\n \r\n\r\n AM \r\n \r\n AM \r\n\r\n AM \r\n \r\n AM \r\n\r\n\r\n \r\n Yıllar sonra bile hiç kimseye söyleyemedim\r\n \r\n Bu sevdayı kalbime gömdüm ve sen öldün\r\n \r\n şimdi eşim dostum beni hastayım sanıyor\r\n \r\n Yastayım kimse bilmiyor. \r\n \r\n \r\n arkadaşlar sözleri çok uzun yazamadım kusura bakmayın ama benim \r\nçıkarabildiğim kadarıyla galiba doğru oldu...\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.395517
1640,Yastayım v2,FERHAT GÖÇER,\' \r\nYoksun yine varlığım sürünüyor\r\nGm \r\nSensizliğim bilinmiyor\r\nGm \r\nSen gittin gideli ellerim hep titriyor\r\nGm \r\nKalbim bu acıyı saklıyor\r\n\r\n \r\nYıllar sonra bile hiç kimseye söyleyemedim\r\n\r\n \r\nBu sevdayı kalbime gömdüm ve sen öldün\r\n\r\n \r\nŞimdi eşim dostum beni hastayım sanıyor\r\n\r\n \r\nYastayım hiç kimse bilmiyor\r\n\r\nGm \r\nSeni son gördüğüm yerde yıllar sonra\r\nGm \r\nO gün geldi yine aklıma\r\nGm \r\nBu kez bir elimde kızım içimde fırtına\r\nGm \r\nGöçüp gittiğin o yolda\r\n\r\n \r\n Sen varmışsın gibi her gece ışığı kapatmadım\r\n \r\n Gel gör ki ben hala yokluğuna alışamadım\r\n \r\n Şimdi eşim dostum beni hastayım sanıyor\r\n \r\n Yastayım hiç kimse bilmiyor\r\n\r\nGm \r\nÇok zor o kadar yıl sonra itiraf etmek\r\nGm \r\nBu aşkı bertaraf etmek\r\nGm \r\nBu kez sana söyleyecek ne çok şey vardı\r\nGm \r\nİsterdim bak unutmadım demek\r\n\r\nTekrar \r\n\r\nGm \r\nBugün doğum günün yanında değilim\r\nGm \r\nBu yüzden hiç iyi değilim\r\nGm \r\nYaşlandım artık bıraktığın gibi değilim\r\nGm \r\nÜstelik bir kızım var evliyim\r\n\r\nTekrar \r\n\r\nCm \r\nSen varmışsın gibi her gece ışığı kapatmadım\r\n \r\nYastayım hiç kimse bilmiyor\r\n\r\n\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.395661
1641,YASTAYIM,FERHAT GÖÇER,\' \r\nYoksun yine varlığım sürünüyor\r\nGm \r\nSensizliğim bilinmiyor\r\nGm \r\nSen gittin gideli ellerim hep titriyor\r\nGm \r\nKalbim bu acıyı saklıyor\r\n\r\n \r\nYıllar sonra bile hiç kimseye söyleyemedim\r\n\r\n \r\nBu sevdayı kalbime gömdüm ve sen öldün\r\n\r\n \r\nŞimdi eşim dostum beni hastayım sanıyor\r\n\r\n \r\nYastayım hiç kimse bilmiyor\r\n\r\nGm \r\nSeni son gördüğüm yerde yıllar sonra\r\nGm \r\nO gün geldi yine aklıma\r\nGm \r\nBu kez bir elimde kızım içimde fırtına\r\nGm \r\nGöçüp gittiğin o yolda\r\n\r\n \r\n Sen varmışsın gibi her gece ışığı kapatmadım\r\n \r\n Gel gör ki ben hala yokluğuna alışamadım\r\n \r\n Şimdi eşim dostum beni hastayım sanıyor\r\n \r\n Yastayım hiç kimse bilmiyor\r\n\r\nGm \r\nÇok zor o kadar yıl sonra itiraf etmek\r\nGm \r\nBu aşkı bertaraf etmek\r\nGm \r\nBu kez sana söyleyecek ne çok şey vardı\r\nGm \r\nİsterdim bak unutmadım demek\r\n\r\nTekrar \r\n\r\nGm \r\nBugün doğum günün yanında değilim\r\nGm \r\nBu yüzden hiç iyi değilim\r\nGm \r\nYaşlandım artık bıraktığın gibi değilim\r\nGm \r\nÜstelik bir kızım var evliyim\r\n\r\nTekrar \r\n\r\nCm \r\nSen varmışsın gibi her gece ışığı kapatmadım\r\n \r\nYastayım hiç kimse bilmiyor\r\n\r\n\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.395800
1642,DÖN DİYEMEDİM,FERHAT GÖÇER,\' \r\nBaşta kolay değildi çekindim çok zor oldu söyleyemedim\r\nG # \r\nSonra unuttum neden yaptığım hataları döndüremedim\r\n\r\nCm \r\nKırgın değilim kendim seçtim aslında yalnızlığımı\r\nG \r\nSevdim ben olmayı seninle sensizliğimle\r\nCm \r\nDargın değilim kaldığım uzak diyarların kıyılarında\r\nG \r\nSevdim ben olmayı seninle sensizliğimle\r\n\r\nCm\r\nSebepsiz tuttum kendimi senden\r\n \r\nİnkar ettim sarıldım yalnızlığıma\r\nG # \r\nSonra yıkıldım neden ben sana dön diyemedim\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.395870
1643,AŞKLARIN EN GÜZELİ,FERHAT GÖÇER,\'3. Perde\r\n\r\nEm \r\nUnut dedin kolay değil sorma\r\n \r\nSanırım aldandım yıllar sonra\r\nEm \r\nYalan ölürüm inanmam buna\r\nD7 \r\nBulurum dedin benden sonra\r\n\r\n \r\n ( Kaç yıl gerek bana dönmen için\r\n ( \r\n 2( Kavruldu kalmadı yandı içim\r\n ( \r\n ( İnan bana canım sende özleyeceksin\r\n\r\n \r\n ( Hoşçakal aşkların en güzeli\r\n ( \r\n ( Kavuşur elim sana günün birinde\r\n ( \r\n ( Sarılıverir beline dokunur tenim sana yeniden\r\n 3( \r\n ( Hangi gün taşınır dönerim\r\n ( \r\n ( Bilinmez boş kalacak yüreğim\r\n ( \r\n ( Söz verdim sana ölene kadar ayrılmam\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.395964
1644,Yastayım v1,FERHAT GÖÇER,\' \r\nYoksun yine varlığım sürünüyor\r\nEm \r\nSensiz-liğim bilinmiyor\r\nEm \r\nSen gittin gideli ellerim hep titriyor\r\nEm \r\nKalbim bu acıyı saklıyor\r\n\r\n \r\n \r\n\r\nEm \r\nBugün doğum günün yanında değilim\r\nEm \r\nBu yüzden hiç iyi değilim\r\nEm \r\nYaşlandım artık bıraktığın gibi değilim\r\nEm \r\nÜstelik bir kızım var evliyim\r\n\r\nTekrar \r\n\r\nAm \r\nSen varmışsın gibi her gece ışığı kapatmadım\r\n \r\nYastayım hiç kimse bilmiyor\r\n\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.396057
1645,Cennet v2,FERHAT GÖÇER,\'\r\nBm \r\nBANA NE GELECEKSE DÜNYANIN SONU\r\nC \r\nBİTECEKSE BİTSİN ARTIK HAYAT YOLU\r\nBm \r\nKORKUM YOK İÇİM RAHAT HUZURLA DOLU\r\nC \r\nAŞKI YAŞADIM SENLE BİR ÖMÜR BOYU\r\n\r\n \r\nAm \r\nYÜZÜMDEKİ ÇİZGİLERİN BİLE ADI SEN\r\nC \r\nALDIĞIM HER NEFESİN SEBEBİ SEN\r\n\r\n\r\nBm \r\nDÜNYAYA BİR DAHA GELSEM SEVGİLİM\r\nC \r\nARAR BULURUM YİNE SENİ SEVERİM\r\nBm \r\nCENNETİ DEĞİŞMEM SAÇININ TELİNE\r\nC \r\nÖMRÜMÜN YETTİĞİ KADAR SENİ SEVERİM\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.396127
1646,yastayım v3,FERHAT GÖÇER,"\'YOKSUN YINE VARLIGIN SURUNUYOR\r\nG---0------------------1-0\r\nB-----1-3-4-3-1-4-3-1-0-\r\nSENSIZLIGIN BILINMIYOR\r\nG---0----------\r\nB-----1-3-4-3-1-4-3----\r\nSENGITTIN GIDELI ELLERIMHEP TITRIYOR\r\nG-0---------------------1-0--\r\nB---1-1-3-4-3-1-4-3-1-0---\r\nKALBIM BU ACIYI SAKLIYOR\r\nG---0\r\nB-----1-3-4-3-1-43\r\nYILLAR SONRA BILE HICKIMSEYE SOYLEYEMEDIM\r\nG-----------------------------1-0\r\nB--3-4-3-1-1-4-3-1-0-3-3-1-0----\r\nBU SEVDAYI KALBIME GOMDUM VE SEN OLDUN\r\nG---0-1-1-1-0-1----1-0---\r\nB---------------0-------0-1-3--\r\nSIMDI ESIM DOSTUM BENI HASTAYIM SANIYOR\r\nG-----------------------------1----\r\nB---3-4-6-4-3-6-4-3-1-4-3-1-0--\r\nYASTAYIM HIC KIMSE BILMIYOR\r\nG---0-1-1-1-0-1----1-0--\r\nB---------------0----\r\nSENI SON GORDUGUM YERDE YILLAR SONRA\r\nG---0-----------------1-0---\r\nB----1-3-4-3-1-4-3-1-0---\r\nOGUN GELDI YINE AKLIMA\r\nG---0------------\r\nB-----1-3-4-3-1-4-3-\r\nBUKEZ BIR ELIMDE KIZIM ICIMDE FIRTINA\r\nG---0-----------------------1-0\r\nB-----1-1-3-4-3-1-4-3-3-1-0----\r\nGOCUP GITTIGIM O YOLDA\r\nG---0-----------------\r\nB------1-3-4-3-1-4-3----\r\nSEN VARMISSIN GIBI HERGECE ISIGI KAPATMADIM\r\nG-----------------------------1-------\r\nB---3-4-3-1-1-4-3-1-0-0-3-1-1----\r\nGEL GORKI BEN HALA YOKLUGUNA ALISAMADIM\r\nG---0-1-1-1-0-1----1-0-1-1-1-0-1-\r\nB---------------0----------------0-1-3-\r\nSIMDI ESIM DOSTUM BENI HASTAYIM SANIYOR \r\n1,YOL -------------------------------1\r\n1,YOL ---3-4-6-4-3-6-4-3-1-4-3-1-0--\'",arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.396276
1647,Cennet v4,FERHAT GÖÇER,\'\r\nBm \r\nBana ne gelecekse dünyanın sonu\r\n \r\nBitecekse bitsin artık hayat yolu\r\nEm \r\nKorkum yok içim rahat huzurla dolu\r\nD \r\nAşkı yaşadım senle bir ömür boyu\r\n\r\n\r\n\r\nAm \r\nYüzümdeki çizgilerin bile adı sen }\r\n } x2\r\nAldığım her nefesin sebebi sen }\r\n\r\n\r\n\r\n\r\nBm Cmaj7\r\nDünyaya bir daha gelsem sevgilim\r\nAm Gmaj7\r\nArar bulurum yine seni severim\r\nBm \r\nCenneti değişmem saçının teline\r\nCmaj7 \r\nÖmrümün yettiği kadar seni severim\r\n\r\n\r\n\r\n* * * * *\r\n\r\n\r\n\r\n\r\n- - - - -\r\n\r\nBAZI 7\\\'\\\'Lİ AKORLAR:\r\nCmaj7: veya \r\nGmaj7: veya \r\nE7 : veya \r\n\r\n- - - - -\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.396368
1648,Cennet v1,FERHAT GÖÇER,\' \r\nBane ne gelecekse dünyanın sonu\r\n \r\nBitecekse bitsin artık hayat yolu\r\nBm \r\nKorkum yok içim rahat huzurla dolu\r\nAm \r\nAşkı yaşadım senle bir ömür boyu\r\n\r\nC \r\nYüzümdeki çizgilerin bile adı sen\r\n \r\nAldığım her nefesin sebebi sen\r\n\r\nBm \r\nDünyaya bir daha gelsem sevgilim\r\nAm \r\nArar bulurum yine seni severim\r\nBm \r\nCenneti değişmem saçının teline\r\nAm \r\nÖmrümün yettiği kadar seni severim\r\n\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.396431
1649,AŞKLARIN EN GÜZELİ v1,FERHAT GÖÇER,\'\r\n\r\n\r\n AŞKLARIN EN GÜZELİ\r\n\r\n\r\nEm \r\nUnut dedin kolay değil sorma\r\n \r\nSanırım aldandım yıllar sonra\r\nEm \r\nYalan ölürüm inanmam buna\r\nD7 \r\nBulurum dedin benden sonra\r\n\r\n \r\n ( Kaç yıl gerek bana dönmen için\r\n ( \r\n 2( Kavruldu kalmadı yandı içim\r\n ( \r\n ( İnan bana canım sende özleyeceksin\r\n\r\n \r\n ( Hoşçakal aşkların en güzeli\r\n ( \r\n ( Kavuşur elim sana günün birinde\r\n ( \r\n ( Sarılıverir beline dokunur tenim sana yeniden\r\n 3( \r\n ( Hangi gün taşınır dönerim\r\n ( \r\n ( Bilinmez boş kalacak yüreğim\r\n ( \r\n ( Söz verdim sana ölene kadar ayrılmam\r\n\r\n\r\n\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.396531
1650,cennet v5,FERHAT GÖÇER,\' \r\nBane ne gelecekse dünyanın sonu\r\nD \r\nBiitecekse bitsin artık hayat yolu\r\nBm \r\nKorkum yok içim rahat huzurla dolu\r\nD \r\nAşkı yaşadım senle bir ömür boyu\r\n\r\nD \r\nYüzümdeki çizgilerinle al sen \r\nC \r\nAldığım her nefesin sebebi sen\r\n\r\nBm \r\nDünyaya bir daha gelsem sevgilim\r\nD \r\nArar bulurum yine seni severim\r\nBm \r\nCenneti değişmem saçının teline\r\nD \r\nÖmrümün yettiği kadar seni severim\r\n\r\n\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.396597
1651,cennet v3,FERHAT GÖÇER,\' \r\nBane ne gelecekse dünyanın sonu\r\n \r\nBitecekse bitsin artık hayat yolu\r\nDm \r\nKorkum yok içim rahat huzurla dolu\r\nC \r\nAşkı yaşadım senle bir ömür boyu\r\n\r\nGm \r\nYüzümdeki çizgilerin bile adı sen )\r\n \r\nAldığım her nefesin sebebi sen )\r\n\r\nAm \r\nDünyaya bir daha gelsem sevgilim\r\nGm \r\nArar bulurum yine seni severim\r\nAm \r\nCenneti değişmem saçının teline\r\nGm \r\nÖmrümün yettiği kadar seni severim\r\n\r\nSolo: --gm-am\r\n\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.396669
1652,Gül ki Sevgilim v1,FERHAT GÖÇER,\' GÜL Kİ SEVGİLİM\r\n\r\nA \r\nBu sabah yerini kimler almış\r\nD \r\nİyi düşündüm kalktığımda\r\nFm \r\nHiçbiri seni hiçbiri beni\r\nD \r\nHiçbiri bizi anlamamış\r\n\r\nA \r\nBu sabah telefonu hiç açmadım\r\nD \r\nÇaldı durdu aldırmadım\r\nFm \r\nHiçbişey seni seni düşünmemi\r\nD \r\nEngellemez ben anladım bu sabah\r\n\r\nA \r\nGülki sevgilim gülki gözlerin\r\nD \r\nSolmasın sakın aşk çiçeğim\r\nFm \r\nGel biraz bana gel biraz daha\r\nD \r\nArşa çıksın namelerim\r\n\r\nA \r\nBu sabah adını boş kağıtlara\r\nD \r\nYazdım astım duvarlara\r\nFm \r\nBen bir tek seni eski günleri\r\nD \r\nİstedim canım anlasana\r\n\r\nA \r\nBu sabah yatağın boş kısmını\r\nD \r\nResimlerinle süsledim\r\nFm \r\nGördün halimi anla derdimi\r\nD \r\nNe olur dön çok özledim bu sabah\r\n\r\n\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.396766
